dice,mse
0.8,0.042011553786469154
0.8247422680412371,0.03822220604180496
0.8949152542372881,0.0307982871804839
0.8529411764705882,0.030266646094809675
0.7066666666666667,0.047493998130620954
0.6896551724137931,0.06660407877498163
0.592274678111588,0.04658698558933608
0.6419753086419753,0.04068855260505307
0.8585858585858586,0.03344010400580043
0.9294871794871795,0.017507118497714386
0.6326530612244898,0.06387148727991648
0.609375,0.05578104454722933
0.7344632768361582,0.05504837664227624
0.757679180887372,0.07888514927531413
0.8078817733990148,0.032065964635280095
0.7633587786259542,0.022745619795266882
0.7182320441988951,0.10436114941878925
0.85,0.03035481818009224
0.819672131147541,0.02822354961185663
0.5209003215434084,0.1430732425865567
0.8877005347593583,0.017133510690430922
0.926829268292683,0.01872991887197519
0.8537313432835821,0.04503026808439707
0.8863636363636364,0.03420182254181327
0.924187725631769,0.029133751119911084
0.7091633466135459,0.06674830836190809
0.7669172932330827,0.0228248030779905
0.9219330855018587,0.029688645048911937
0.5154639175257731,0.08606503600593873
0.9152542372881356,0.03208083346846627
0.8220338983050848,0.04573972813529466
0.7894736842105263,0.03844128420314628
0.632768361581921,0.05660615972686242
0.7878787878787878,0.05258135004631437
0.664179104477612,0.08923550669233754
0.9261744966442953,0.03235651855611432
0.8640483383685801,0.050676918722652814
0.7578947368421053,0.047085577764133
0.9791044776119403,0.018845703939624366
0.7859237536656891,0.055348087357820194
0.7142857142857143,0.03496340061650391
0.6824644549763034,0.048813076669586564
0.851063829787234,0.025924637239843694
0.9166666666666666,0.027129624243732085
0.6179775280898876,0.06775420717015317
0.7043478260869566,0.06796181649576602
0.8780487804878049,0.032102574870431375
0.8253968253968254,0.03110190691183847
0.759075907590759,0.056678309153773664
0.7801418439716312,0.022831609968943668
0.8596491228070176,0.03952049897364398
0.717948717948718,0.10846015206846338
0.92,0.01313434002524643
0.7665198237885462,0.04597654365640763
0.865934065934066,0.04834945608574156
0.7982456140350878,0.02809153857141619
0.9596774193548387,0.019610872777104712
0.509090909090909,0.06399730252860718
0.6358381502890174,0.047529558899357324
0.7784431137724551,0.02612336139692302
0.6816143497757847,0.06494007447601305
0.8898678414096917,0.024849470338272513
0.6736842105263158,0.053290919388078235
0.8229665071770335,0.03686341981362802
0.7698412698412699,0.049435246762081
0.7808764940239044,0.0593808432780734
0.8,0.04239867644840013
0.85625,0.03377525682057297
0.9154013015184381,0.03555775028899685
0.7280334728033473,0.06654618882900681
0.7307692307692307,0.046386930743399446
0.7777777777777778,0.0455525438545047
0.8167539267015707,0.027951723899628605
0.7627118644067796,0.05444803868439856
0.9070294784580499,0.0416152640770941
0.8756476683937824,0.05861764967763761
0.7563025210084033,0.041834859428457646
0.7358490566037735,0.030470329461033466
0.9152542372881356,0.0281995792900189
0.7927927927927928,0.05141675340563923
0.8246445497630331,0.038163125037288
0.9502762430939227,0.011710463285923787
0.7050359712230215,0.07676026855358416
0.822429906542056,0.040279916264382425
0.8243243243243243,0.0543770435244761
0.8157099697885196,0.051439543140941915
0.648,0.07396206270425829
0.9407894736842105,0.02651700165004057
0.8284023668639053,0.025105155941702928
0.751131221719457,0.03664753598482763
0.8951612903225806,0.035197494165988476
0.5786802030456852,0.06579678540244202
0.6470588235294118,0.10485257848980242
0.8057553956834532,0.02346883590239216
0.4758842443729904,0.09716325841428905
0.7863247863247863,0.013862405284959887
0.8766233766233766,0.04683010442713144
0.8169014084507042,0.03860596917174328
0.7774294670846394,0.06449817192121546
0.7352941176470589,0.028328224414971886
0.701195219123506,0.058955297932822684
0.7177033492822966,0.059764564940449155
0.9468085106382979,0.015727911533448137
0.6735751295336787,0.0597409550391441
0.9341317365269461,0.014095472957566912
0.869198312236287,0.0433895354404106
0.6697247706422018,0.06951497563129454
0.8407643312101911,0.022788804624659154
0.8346456692913385,0.047323437917677236
0.8595744680851064,0.03822731716394413
0.649746192893401,0.059583413865853446
0.7044776119402985,0.07361325648474405
0.7934782608695652,0.02297986416837778
0.7777777777777778,0.02609161577225387
0.8,0.057821034088017725
0.9142857142857143,0.023889796690518716
0.8401826484018264,0.030983400358193334
0.5985915492957746,0.08348709937101392
0.7152317880794702,0.023830145230666018
0.603448275862069,0.05416074228260637
0.7489361702127659,0.05072329761774795
0.7470817120622568,0.06524121939253477
0.8715083798882681,0.017108808458218404
0.8540145985401459,0.036157576817101494
0.7640449438202247,0.08411177038319169
0.8910891089108911,0.018854908418765616
0.7537688442211056,0.04982306322222089
0.6181818181818182,0.04018853631497954
0.8676470588235294,0.04096480257399869
0.6886446886446886,0.0829708616234002
0.7589285714285714,0.061274807949618586
0.6355140186915887,0.06472935782576228
0.9426229508196722,0.014663430083696326
0.8741721854304636,0.03896788437293297
0.7258064516129032,0.032713078644664884
0.890282131661442,0.02495075721298557
0.8458498023715415,0.021269248316460217
0.8,0.04560055254222868
0.6467065868263473,0.04185077777654354
0.7789473684210526,0.0355738267073179
0.683982683982684,0.03144704112076589
0.8078817733990148,0.03737394251589493
0.5874587458745875,0.08341795727670398
0.7972027972027972,0.027704435762563026
0.6757679180887372,0.08479095804100312
0.8127853881278538,0.037811559881463015
0.859375,0.059372576000355705
0.6813186813186813,0.049784821339130356
0.863849765258216,0.030034776745067278
0.5471698113207547,0.08080639273385021
0.7514450867052023,0.037989957678049954
0.9037656903765691,0.029844886609311547
0.7788461538461539,0.047097932738413326
0.853448275862069,0.031019104945341748
0.6439024390243903,0.06877711952988756
0.8559670781893004,0.043707196089411586
0.7630522088353414,0.04463391147966682
0.6228070175438597,0.06108277862024599
0.8401826484018264,0.0330539786820964
0.8627450980392157,0.02022084139212574
0.8181818181818182,0.02552885437503583
0.8421052631578947,0.028524422181521753
0.7132867132867133,0.0752903774448005
0.8186046511627907,0.03611818492311143
0.8493150684931506,0.03660613927332619
0.8604651162790697,0.03617705557112645
0.700507614213198,0.04385575318843293
0.9333333333333333,0.01934583351515879
0.7346938775510204,0.07336605440471061
0.7948717948717948,0.0512880340672177
0.6875,0.030113725207658745
0.7510548523206751,0.04700463273591504
0.875,0.02451670897723104
0.9146341463414634,0.029838705460734815
0.7510548523206751,0.05205687711476259
0.915129151291513,0.02319042949179839
0.732824427480916,0.06684850008456043
0.6956521739130435,0.07019384789312355
0.6542056074766355,0.03072268310248761
0.7224080267558528,0.0898004688378096
0.8821292775665399,0.02314228178743609
0.723404255319149,0.04055805018624746
0.9216300940438872,0.035610910130517565
0.6217616580310881,0.05658064599031148
0.8160919540229885,0.026872181225610865
0.8426150121065376,0.07155076113734365
0.5909090909090909,0.08932460360674879
0.8466257668711656,0.03326745971523054
0.7487684729064039,0.048935432236513726
0.9072164948453608,0.02861375463272953
0.7591836734693878,0.05520487892977995
0.6533864541832669,0.08109697378558514
0.910394265232975,0.02139193919710343
0.7608695652173914,0.07582487591359123
0.7676767676767676,0.026441820402290213
0.7431192660550459,0.041045976333187593
0.8431372549019608,0.020495812432666426
0.8023255813953488,0.0694297322375246
0.9119496855345912,0.028481454922025834
0.7563025210084033,0.05308456178541796
0.8412017167381974,0.043218148848466156
0.6666666666666666,0.06513172802189388
0.851985559566787,0.025522210170677594
0.8856304985337243,0.05087094631940294
0.662020905923345,0.09197410371556633
0.8792270531400966,0.0261568721795441
0.7444794952681388,0.08300359645751856
0.7183098591549296,0.03336692025994781
0.7818930041152263,0.059777278304190634
0.6699507389162561,0.05906238294487509
0.7785234899328859,0.026106934058334395
0.5263157894736842,0.036307273066110715
0.7951807228915663,0.03396197686477059
0.7800829875518672,0.04828716028441808
0.6272727272727273,0.06662193171508154
0.8192771084337349,0.03407780507343503
0.9555555555555556,0.014066985873317901
0.816793893129771,0.05402708964677691
0.8301886792452831,0.03153333797445622
0.8786610878661087,0.03242921762165256
0.6855123674911661,0.06907247709012815
0.8917748917748918,0.026971270303593885
0.7350427350427351,0.04510632086560261
0.7950310559006211,0.02193015845115676
0.7360594795539034,0.0766441990232861
0.6905829596412556,0.06504119052457547
0.46332046332046334,0.09385018795982841
0.8882978723404256,0.033940505963726816
0.9050632911392406,0.034480087137423156
0.7933884297520661,0.06713561734006321
0.881159420289855,0.04510116301861769
0.6888888888888889,0.05420989189693766
0.8617886178861789,0.037460975802615974
0.784,0.05124004028185958
0.5857740585774058,0.05372955499158688
0.8451882845188284,0.04287863681897787
0.8940568475452196,0.04025688332701739
0.7058823529411765,0.057858137152783706
0.7838616714697406,0.07074849808045382
0.728,0.07391177063638418
0.8588957055214724,0.01728220189790585
0.754325259515571,0.07225596538815034
0.7393162393162394,0.08947248821275466
0.6932270916334662,0.05383044917498249
0.6995515695067265,0.06573136699743232
0.852760736196319,0.051079856702541566
0.7392996108949417,0.05876459087272505
0.5887445887445888,0.07176200460853949
0.8955223880597015,0.02075366425669692
0.897119341563786,0.02502283582183708
0.8138528138528138,0.023319015135730998
0.6607142857142857,0.03724032112517185
0.8839285714285714,0.028595232746221555
0.9420849420849421,0.02349912666292594
0.7790262172284644,0.05920217386838706
0.7083333333333334,0.06125355915489683
0.9328859060402684,0.019787394318583028
0.9396551724137931,0.018148038786126905
0.6952380952380952,0.05294994256195648
0.5378151260504201,0.0984181601804079
0.8504398826979472,0.05362945171202438
0.8685258964143426,0.019577676349403335
0.8480565371024735,0.033956850951825844
0.8842975206611571,0.02773586430985459
0.8412017167381974,0.038099705770442104
0.7,0.04969092116335093
0.9402597402597402,0.034740398757014596
0.816,0.049737695105303605
0.7916666666666666,0.025363919290546516
0.7848101265822784,0.08534136965051678
0.8046875,0.052718019303417976
0.8130081300813008,0.050125832041021785
0.9290780141843972,0.020079298061215188
0.793939393939394,0.06990887358511373
0.696969696969697,0.0601727018565924
0.8377581120943953,0.0667250916265981
0.4794520547945205,0.04204557944961036
0.8026315789473685,0.06973872197335068
0.6732673267326733,0.05271761007850197
0.957983193277311,0.021837486442854936
0.7450980392156863,0.026410720943566845
0.7560975609756098,0.03379066912548123
0.654275092936803,0.060137587092000094
0.9251101321585903,0.01897952526407709
0.7352185089974294,0.11280114286512423
0.6859903381642513,0.03203216029025059
0.7021276595744681,0.05249412466088402
0.8213333333333334,0.06014871734326515
0.8454545454545455,0.026084819714466512
0.8912280701754386,0.02201861732342028
0.7793696275071633,0.07301372441206815
0.6868686868686869,0.0918408733040372
0.8603773584905661,0.04245001525595397
0.81,0.033561566730906565
0.8851063829787233,0.018294132275297328
0.5427509293680297,0.0737087836145789
0.7985865724381626,0.055461188228774154
0.776595744680851,0.04148788295233733
0.839622641509434,0.035430780275948995
0.803921568627451,0.016802746869230174
0.8308823529411765,0.055497319263820274
0.8908554572271387,0.041910336001635254
0.8185328185328186,0.047209603518354556
0.6447368421052632,0.041991757843368005
0.8898678414096917,0.024803882943334375
0.6272493573264781,0.1316310817154492
0.8208092485549133,0.025390145263516063
0.7540983606557377,0.042292860069818194
0.8412017167381974,0.031075166155076044
0.8063063063063063,0.09156480995226732
0.918918918918919,0.029800900456724625
0.8262910798122066,0.0367527524237782
0.8305084745762712,0.038963968792111066
0.6831275720164609,0.07679444829155924
0.8210526315789474,0.052894023220483324
0.32298136645962733,0.06882856203950391
0.6598984771573604,0.058535742122699956
0.8636363636363636,0.028743940765838697
0.7489361702127659,0.05788112916200022
0.9210526315789473,0.029137610272011102
0.9182879377431906,0.030039708599475485
0.8461538461538461,0.02955073432355306
0.7383177570093458,0.06911137952974918
0.8375,0.014791129770744461
0.8064516129032258,0.027209906235310298
0.8945147679324894,0.02512042004439028
0.7368421052631579,0.02895290472846276
0.7926267281105991,0.044767271842737544
0.9526813880126183,0.0263100905129127
0.7933333333333333,0.06202126492717687
0.7065868263473054,0.04968203201411967
0.7615062761506276,0.05721029131577178
0.7983193277310925,0.08858902038102673
0.9585253456221198,0.01541486297088751
0.9318181818181818,0.025796931243355567
0.9298245614035088,0.02007723064721744
0.9424460431654677,0.02142241046979436
0.7581699346405228,0.04893776945278476
0.7857142857142857,0.0338421378821947
0.9774436090225563,0.008462123254421722
0.8165680473372781,0.06375517054704234
0.8393782383419689,0.06390340463216437
0.8,0.034752441386139955
0.8098159509202454,0.03284514292239184
0.7870967741935484,0.02598780336874694
0.7872340425531915,0.052853154250002636
0.7048458149779736,0.04922697279041324
0.7706422018348624,0.04436423088174632
0.927038626609442,0.01668959636126837
0.797153024911032,0.06017604722665727
0.9309090909090909,0.027595039529664096
0.9292035398230089,0.013940365015567686
0.7534246575342466,0.028930574538506962
0.6204819277108434,0.10312735353315777
0.6844444444444444,0.05670941986406648
0.9173553719008265,0.02627928956911402
0.770949720670391,0.07311283425774205
0.9242424242424242,0.01882303316401692
0.7849056603773585,0.04735993387768962
0.48717948717948717,0.07231036538874212
0.7466666666666667,0.03953877328926235
0.9130434782608695,0.019707997125629092
0.7469879518072289,0.06044683190348116
0.8599033816425121,0.02246257282245575
0.8495575221238938,0.014972208664185131
0.8677685950413223,0.03614866993641069
0.7666666666666667,0.0377815642818663
0.8596491228070176,0.01835241970618224
0.8151260504201681,0.04325612467960231
0.87,0.021143939840645373
0.8539325842696629,0.024530542000208315
0.6375,0.03711785859014398
0.7211895910780669,0.05587334015509063
0.8938053097345132,0.03177211063981607
0.8152866242038217,0.027427834081760825
0.8805031446540881,0.04004280653953071
0.7619047619047619,0.06335600868328065
0.7899686520376176,0.03920713519776573
0.8029197080291971,0.05468457444763181
0.8553846153846154,0.04028979643029388
0.8855721393034826,0.022349845579346987
0.7630057803468208,0.0396343435022541
0.8641114982578397,0.04495541664317724
0.7896440129449838,0.04922221096371983
0.7124463519313304,0.05544629148842633
0.8181818181818182,0.03294038812757933
0.6927374301675978,0.055856651210752964
0.6854460093896714,0.06688762494223868
0.9629629629629629,0.025918764499130387
0.8579088471849866,0.06357682997277811
0.7593220338983051,0.05516241325067642
0.8505747126436781,0.022683285029952163
0.8125,0.037645414777834466
0.9328859060402684,0.019940556991580198
0.8457142857142858,0.02265670191512452
0.88,0.016895221898365086
0.9298245614035088,0.01613885873980553
0.843501326259947,0.046734523134854766
0.9125475285171103,0.02848923386263972
0.6865671641791045,0.062278412984549364
0.7039106145251397,0.06422606409545145
0.82,0.038640572326849865
0.6862745098039216,0.0683974594664015
0.8701754385964913,0.04160230429535612
0.859375,0.048438001059341144
0.6547085201793722,0.06648645214204407
0.8292682926829268,0.04467586884925731
0.7867647058823529,0.06266407008528047
0.8251121076233184,0.031852439217022556
0.8981723237597912,0.034053607291744024
0.8019323671497585,0.034811798617513066
0.9074074074074074,0.02633162859714406
0.7733333333333333,0.02188940026838026
0.8387096774193549,0.03700194016461855
0.9449838187702265,0.02276344734913114
0.7373737373737373,0.04797111082476618
0.8315789473684211,0.021977319007893917
0.7747747747747747,0.022687840893631774
0.896551724137931,0.022263949742430133
0.5051546391752577,0.0698397879923208
0.8578680203045685,0.06580522993326357
0.9546827794561934,0.029706129394299785
0.5380116959064327,0.07697217528851497
0.8671875,0.03684082136357097
0.6699029126213593,0.057084345729107436
0.7741935483870968,0.022843513984101838
0.8078817733990148,0.03339527238918519
0.8640776699029126,0.023974269121769753
0.683982683982684,0.06290791840285145
0.8416289592760181,0.037923815412080474
0.835820895522388,0.03203340802923277
0.6697674418604651,0.062200210763801014
0.8651162790697674,0.03269465796732064
0.7207207207207207,0.07241392320288127
0.8517110266159695,0.048097382348819134
0.9230769230769231,0.025756091653965925
0.8651162790697674,0.023054218725328743
0.8342857142857143,0.03001272270981834
0.7281553398058253,0.04107975166799299
0.5990783410138248,0.05628911456095746
0.6914498141263941,0.07507026749384035
0.7745664739884393,0.03996924854936307
0.6695278969957081,0.07369829863746896
0.8083333333333333,0.0400179333625007
0.8355555555555556,0.029345580804281658
0.728110599078341,0.06133298079019052
0.7219917012448133,0.058906994767810555
0.7897435897435897,0.03621267531481072
0.7580645161290323,0.05295437802375991
0.3105022831050228,0.13584566491461347
0.8888888888888888,0.03008942562128241
0.6445182724252492,0.11129415707663083
0.6666666666666666,0.045240111082587395
0.8760330578512396,0.015602418539062681
0.8815165876777251,0.016468088823161454
0.8333333333333334,0.03132903906347734
0.8115942028985508,0.048571845940043094
0.821917808219178,0.02850148253801154
0.6727272727272727,0.07360624977217956
0.8869047619047619,0.032208855433287824
0.8928571428571429,0.023935880571796363
0.7857142857142857,0.05743319517077699
0.93,0.017008587416586247
0.8125,0.03337177081660765
0.7981651376146789,0.040507128568828175
0.8988095238095238,0.03815584802255907
0.8571428571428571,0.019188496735517063
0.8930232558139535,0.01844492620525474
0.9562841530054644,0.02139189425571187
0.9304029304029304,0.02933040734877443
0.8161434977578476,0.023769163751501305
0.78,0.016167583589311616
0.7786259541984732,0.02859188049693378
0.7142857142857143,0.060451460169471144
0.7937743190661478,0.05360437314077274
0.9107142857142857,0.01624209206066385
0.8076923076923077,0.052065414772930294
0.7578947368421053,0.033419567887404314
0.7656765676567657,0.07113931272079096
0.802675585284281,0.04035985267692104
0.7319587628865979,0.05727724329990232
0.9224137931034483,0.017383529437583138
0.7049808429118773,0.07660852357412198
0.8016194331983806,0.04294156512310361
0.8181818181818182,0.04087061056787826
0.9264705882352942,0.02106714502095713
0.7413793103448276,0.050228396504300804
0.9052631578947369,0.016149768953283013
0.851063829787234,0.05864996739199589
0.75,0.061776062203771256
0.7123287671232876,0.059539182303697535
0.6535433070866141,0.08157651192172691
0.9055374592833876,0.029596758118293147
0.9172932330827067,0.024726279764248633
0.732824427480916,0.031012135233468394
0.6567164179104478,0.05863739823033974
0.7663551401869159,0.04978322592714768
0.5244444444444445,0.10085380760343612
0.7513227513227513,0.03814854747103754
0.75,0.05897905977518253
0.8671875,0.03984065593940886
0.7358490566037735,0.04203706851449101
0.8,0.023046144496704165
0.8453038674033149,0.05440532528769536
0.7258064516129032,0.046074893724119784
0.2727272727272727,0.09654053016521758
0.7952755905511811,0.04732634657778598
0.5923076923076923,0.08846135966037379
0.914572864321608,0.042595611959657415
0.7024390243902439,0.060746881721494325
0.88,0.05114224006073269
0.5418326693227091,0.07095441970552702
0.8487394957983193,0.031809719103364276
0.7796610169491526,0.0312531829564128
0.6616541353383458,0.04394072771031282
0.7603305785123967,0.02072372799494546
0.8238805970149253,0.054183612011664786
0.9119170984455959,0.018006186222545063
0.8814814814814815,0.02637554514189803
0.5681818181818182,0.06876809184068558
0.7232142857142857,0.054359364527315435
0.7641196013289037,0.05771048059493295
0.8609271523178808,0.04307259950352865
0.5681818181818182,0.04383767005543589
0.5909090909090909,0.039734242381126945
0.9150943396226415,0.011880707572739268
0.8591549295774648,0.04677251128345064
0.8669527896995708,0.03187678922689942
0.7966804979253111,0.04739800846689478
0.8740157480314961,0.030340360008021608
0.7853403141361257,0.07708181937732685
0.8768472906403941,0.02762306678426932
0.7157190635451505,0.08228841704281843
0.8036253776435045,0.059021237069688065
0.6201117318435754,0.11105649007362942
0.8471615720524017,0.03356148674636748
0.8286604361370716,0.04819714170986081
0.7206477732793523,0.072909195672102
0.7204968944099379,0.04102462989404347
0.7723577235772358,0.04757352599291749
0.7878787878787878,0.05293271147065855
0.9043478260869565,0.03377799200887388
